,MSSubClass,LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,MSZoning_Other,MSZoning_RL,MSZoning_RM,Street_Other,Street_Pave,LotShape_IR1,LotShape_Other,LotShape_Reg,LandContour_Lvl,LandContour_Other,Utilities_AllPub,LotConfig_Corner,LotConfig_Inside,LotConfig_Other,LandSlope_Gtl,LandSlope_Other,Neighborhood_NAmes,Neighborhood_Other,Condition1_Norm,Condition1_Other,Condition2_Norm,Condition2_Other,BldgType_1Fam,BldgType_Other,HouseStyle_1.5Fin,HouseStyle_1Story,HouseStyle_2Story,HouseStyle_Other,RoofStyle_Gable,RoofStyle_Hip,RoofStyle_Other,RoofMatl_CompShg,RoofMatl_Other,Exterior1st_HdBoard,Exterior1st_MetalSd,Exterior1st_Other,Exterior1st_VinylSd,Exterior1st_Wd Sdng,Exterior2nd_HdBoard,Exterior2nd_MetalSd,Exterior2nd_Other,Exterior2nd_VinylSd,Exterior2nd_Wd Sdng,MasVnrType_BrkFace,MasVnrType_None,MasVnrType_Other,ExterQual_Gd,ExterQual_Other,ExterQual_TA,ExterCond_Other,ExterCond_TA,Foundation_CBlock,Foundation_Other,Foundation_PConc,BsmtQual_Gd,BsmtQual_Other,BsmtQual_TA,BsmtCond_Other,BsmtCond_TA,BsmtExposure_Av,BsmtExposure_No,BsmtExposure_Other,BsmtFinType1_ALQ,BsmtFinType1_GLQ,BsmtFinType1_Other,BsmtFinType1_Unf,BsmtFinType2_Other,BsmtFinType2_Unf,Heating_GasA,Heating_Other,HeatingQC_Ex,HeatingQC_Gd,HeatingQC_Other,HeatingQC_TA,CentralAir_Other,CentralAir_Y,Electrical_Other,Electrical_SBrkr,KitchenQual_Gd,KitchenQual_Other,KitchenQual_TA,Functional_Other,Functional_Typ,GarageType_Attchd,GarageType_Detchd,GarageType_Other,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,GarageQual_Other,GarageQual_TA,GarageCond_Other,GarageCond_TA,PavedDrive_Other,PavedDrive_Y,SaleType_Other,SaleType_WD,SaleCondition_Normal,SaleCondition_Other
27,20,0.2636986301369863,0.04757297436256982,0.7777777777777777,0.5,2007,2008,0.125,0.6478723404255319,0.0,0.20804794520547945,0.5315034310667498,0.47339322736696615,0.0,0.0,0.4336815447926559,0.3333333333333333,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.41666666666666663,0.3333333333333333,1.0,0.7221702525724977,0.0,0.09140767824497258,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,2010,306000,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0
28,20,0.08904109589041094,0.070209633316974,0.4444444444444445,0.625,1957,1997,0.0,0.6792553191489362,0.0,0.08861301369863013,0.462882096069869,0.437456807187284,0.0,0.0,0.4007597340930675,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.33333333333333337,0.6666666666666666,0.3333333333333333,0.29840972871842847,0.3360560093348891,0.4716636197440585,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,2006,207500,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0
29,30,0.13356164383561642,0.02348267077987333,0.3333333333333333,0.625,1927,1950,0.0,0.0,0.0,0.2226027397260274,0.16219588271990018,0.06427090532135452,0.0,0.0,0.05887939221272555,0.0,0.0,0.3333333333333333,0.0,0.125,0.3333333333333333,0.16666666666666666,0.0,0.3333333333333333,0.2245088868101029,0.05717619603267211,0.0,0.15760869565217392,0.0,0.0,0.0,0.0,0.36363636363636365,2008,68500,0,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,1,0
30,70,0.09931506849315068,0.0336535090794363,0.3333333333333333,0.375,1920,1950,0.0,0.0,0.0,0.2778253424657534,0.2024329382407985,0.10884588804422943,0.3674367436743674,0.0,0.31117442228553344,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.33333333333333337,0.0,0.3333333333333333,0.23386342376052385,0.0,0.09872029250457039,0.3115942028985507,0.0,0.0,0.0,0.0,0.5454545454545454,2008,40000,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,0
31,20,0.16593205201071765,0.03385916941269952,0.4444444444444445,0.625,1966,2006,0.0,0.0,0.0,0.5256849315068493,0.3830318153462258,0.30891499654457494,0.0,0.0,0.28300094966761635,0.0,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.33333333333333337,0.0,0.3333333333333333,0.25350795135640786,0.0,0.11882998171846434,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,2008,149350,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0
32,20,0.2191780821917808,0.045567786113253406,0.7777777777777777,0.5,2007,2007,0.0,0.0,0.0,0.5282534246575342,0.3849033063006862,0.31098825155494125,0.0,0.0,0.2849002849002849,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.41666666666666663,0.0,0.6666666666666666,0.45275958840037417,0.0,0.054844606946983544,0.0,0.0,0.0,0.0,0.0,0.0,2008,179900,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0
33,20,0.1678082191780822,0.043244759167075646,0.4444444444444445,0.5,1959,1959,0.0,0.5414893617021277,0.0,0.1626712328767123,0.4360573923892701,0.4720110573600553,0.0,0.0,0.4324153213042102,0.0,0.5,0.3333333333333333,0.5,0.5,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.6666666666666666,0.41814780168381666,0.0,0.06946983546617916,0.0,0.0,0.0,0.0,0.0,0.2727272727272727,2010,165500,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0
34,120,0.13356164383561642,0.028105354179812567,0.8888888888888888,0.5,2005,2005,0.15375,0.6132978723404255,0.0,0.17465753424657532,0.4868995633187773,0.42398064961990317,0.0,0.0,0.38841405508072174,0.3333333333333333,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.6666666666666666,0.520112254443405,0.23687281213535588,0.08592321755027423,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,2007,277500,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0
35,60,0.297945205479452,0.0566407254200846,0.7777777777777777,0.5,2004,2005,0.0825,0.0,0.0,0.47816780821917804,0.34840923268870866,0.27574291637871456,0.7260726072607261,0.0,0.6704653371320037,0.0,0.0,1.0,0.5,0.5,0.3333333333333333,0.5833333333333334,0.3333333333333333,1.0,0.646398503274088,0.13185530921820302,0.05850091407678245,0.0,0.0,0.0,0.0,0.0,0.7272727272727273,2006,309000,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,1,0
36,20,0.3116438356164383,0.04467970740143495,0.4444444444444445,0.5,1994,1995,0.0,0.0,0.0,0.4696061643835616,0.34217092950717404,0.26364892881824464,0.0,0.0,0.24153213042101934,0.0,0.0,0.3333333333333333,0.5,0.375,0.3333333333333333,0.33333333333333337,0.0,0.6666666666666666,0.6286248830682881,0.45740956826137685,0.1170018281535649,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,2009,145000,0,1,0,0,1,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0
37,20,0.1815068493150685,0.033803080230900465,0.4444444444444445,0.625,1954,1990,0.40625,0.6452127659574468,0.0,0.03595890410958904,0.40455396132252025,0.33275742916378714,0.0,0.0,0.30484330484330485,0.0,0.5,0.3333333333333333,0.0,0.375,0.3333333333333333,0.24999999999999997,0.3333333333333333,0.6666666666666666,0.46585594013096354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8181818181818182,2009,153000,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0
38,20,0.16095890410958902,0.030951880156114886,0.4444444444444445,0.75,1953,2007,0.0,0.38882978723404255,0.0,0.13955479452054795,0.3296943231441048,0.24982722874913615,0.0,0.0,0.22886989553656223,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.24999999999999997,0.0,0.3333333333333333,0.23012160898035547,0.0,0.09506398537477148,0.0,0.0,0.0,0.0,0.0,0.0,2010,109000,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1
39,90,0.1506849315068493,0.022155226810628897,0.3333333333333333,0.5,1955,1955,0.0,0.0,0.0,0.0,0.0,0.28265376641326884,0.0,0.0,0.25894270338714787,0.0,0.0,0.6666666666666666,0.0,0.25,0.6666666666666666,0.33333333333333337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4545454545454545,2008,82000,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1
40,20,0.21575342465753422,0.0343920166397906,0.5555555555555556,0.5,1965,1965,0.063125,0.34202127659574466,0.0,0.19049657534246575,0.3393636930754835,0.34208707671043537,0.0,0.0,0.3133903133903134,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.6666666666666666,0.411599625818522,0.0,0.2522851919561243,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,2006,160000,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1
41,20,0.32191780821917804,0.07293930683119493,0.4444444444444445,0.625,1959,1959,0.0,0.5143617021276596,0.0,0.1639554794520548,0.42108546475358705,0.3434692467173462,0.0,0.0,0.3146565368787591,0.0,0.5,0.3333333333333333,0.5,0.25,0.3333333333333333,0.24999999999999997,0.6666666666666666,0.3333333333333333,0.28811973807296537,0.0,0.19012797074954296,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,2007,170000,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,1,0,0,1,1,0
42,85,0.16593205201071765,0.036831896048049734,0.4444444444444445,0.75,1983,1983,0.0,0.3973404255319149,0.06309362279511532,0.0,0.26200873362445415,0.19004837595024188,0.0,0.0,0.17410572966128524,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.24999999999999997,0.0,0.6666666666666666,0.4714686623012161,0.28004667444574094,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,2007,144000,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,1,0
43,20,0.16593205201071765,0.03692537801771483,0.4444444444444445,0.625,1975,1980,0.0,0.14893617021276595,0.3331071913161465,0.07148972602739725,0.2925764192139738,0.20870767104353832,0.0,0.0,0.19119974675530232,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.24999999999999997,0.0,0.3333333333333333,0.28811973807296537,0.1691948658109685,0.0,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,2008,130250,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0
44,20,0.1678082191780822,0.031059384421229755,0.4444444444444445,0.625,1959,1959,0.0,0.09521276595744681,0.34328358208955223,0.19905821917808217,0.3587024329382408,0.2819626814098134,0.0,0.0,0.258309591642925,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.33333333333333337,0.0,0.3333333333333333,0.2806361085126286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,2006,141000,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0
45,120,0.136986301369863,0.029717918156535558,0.8888888888888888,0.5,2005,2005,0.2575,0.24255319148936172,0.0,0.5547945205479452,0.5464753587024329,0.48997926744989634,0.0,0.0,0.44887622665400445,0.3333333333333333,0.0,0.6666666666666666,0.0,0.25,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.6666666666666666,0.538821328344247,0.22870478413068843,0.14990859232175502,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,2010,319900,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0
46,50,0.09246575342465753,0.05385496272406459,0.6666666666666665,0.5,2003,2003,0.0,0.7186170212765958,0.0,0.035530821917808215,0.4472863381160324,0.40912232204561155,0.34708470847084705,0.0,0.5745489078822412,0.3333333333333333,0.0,0.3333333333333333,0.5,0.125,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.6666666666666666,0.6267539756782039,0.19603267211201866,0.07861060329067641,0.0,0.0,0.4125,0.0,0.0,0.6363636363636364,2009,239686,0,1,0,0,1,1,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,0,1
47,20,0.21575342465753422,0.04578746874196639,0.7777777777777777,0.5,2006,2006,0.0,0.012765957446808512,0.0,0.6986301369863013,0.5165315034310668,0.45680718728403596,0.0,0.0,0.4184868629313074,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.41666666666666663,0.0,1.0,0.7726847521047708,0.0,0.26691042047531993,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,2007,249700,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0
48,190,0.0410958904109589,0.014751454813152914,0.3333333333333333,0.5,1920,2008,0.0,0.0,0.0,0.3150684931506849,0.2295695570804741,0.13890808569454044,0.3938393839383938,0.0,0.35390946502057613,0.0,0.0,0.6666666666666666,0.0,0.25,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.1847826086956522,0.0,0.0,0.0,0.0,0.4545454545454545,2009,113000,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1
49,20,0.1541095890410959,0.03011054242912898,0.4444444444444445,0.75,1966,1966,0.0,0.40585106382978725,0.0,0.0821917808219178,0.29787897691827825,0.21458189357290947,0.0,0.0,0.1965811965811966,0.3333333333333333,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.33333333333333337,0.0,0.3333333333333333,0.36108512628624884,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,127000,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0
50,60,0.16593205201071765,0.05874874383603262,0.5555555555555556,0.625,1997,1997,0.0,0.09680851063829787,0.0,0.261986301369863,0.2476606363069245,0.15894955079474776,0.3718371837183718,0.0,0.35960747071858185,0.0,0.5,0.6666666666666666,0.0,0.375,0.3333333333333333,0.33333333333333337,0.0,0.6666666666666666,0.362956033676333,0.0,0.13711151736745886,0.0,0.0,0.0,0.0,0.0,0.5454545454545454,2007,177000,0,1,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0
51,50,0.10616438356164383,0.02309004650727991,0.5555555555555556,0.625,1934,1950,0.0,0.0,0.0,0.34931506849315064,0.2545227698066126,0.16655148583275742,0.0,0.6818181818181819,0.26654004431782213,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.6666666666666666,0.4939195509822264,0.1306884480746791,0.0,0.0,0.0,0.0,0.0,0.025806451612903226,0.7272727272727273,2006,114500,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0
52,90,0.30479452054794515,0.03352263432190516,0.4444444444444445,0.5,1963,1963,0.0,0.055319148936170216,0.48303934871099047,0.0,0.2545227698066126,0.16655148583275742,0.0,0.0,0.15257993035770817,0.3333333333333333,0.0,0.3333333333333333,0.0,0.25,0.3333333333333333,0.24999999999999997,0.0,0.6666666666666666,0.48269410664172124,0.12368728121353557,0.0,0.0,0.0,0.0,0.0,0.0,0.36363636363636365,2010,110000,0,0,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,1,0
53,20,0.16095890410958902,0.22889527682348268,0.8888888888888888,0.5,1981,1987,0.0,0.9627659574468085,0.0,0.0136986301369863,0.5745477230193388,0.5210780926053904,0.0,0.0,0.4773662551440329,0.6666666666666666,0.0,0.0,0.5,0.0,0.3333333333333333,0.24999999999999997,0.3333333333333333,1.0,0.8362956033676333,0.9999999999999999,0.1316270566727605,0.0,0.0,0.0,0.0,0.0,0.9090909090909091,2006,385000,0,1,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0
54,80,0.13356164383561642,0.027268690551309913,0.4444444444444445,0.5,1955,1955,0.0,0.2042553191489362,0.0,0.0,0.11977542108546475,0.35452660677263304,0.0,0.0,0.3247863247863248,0.0,0.0,0.3333333333333333,0.0,0.375,0.3333333333333333,0.33333333333333337,0.3333333333333333,0.6666666666666666,0.5350795135640786,0.0,0.09140767824497258,0.0,0.0,0.0,0.0,0.0,0.09090909090909091,2007,130000,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0
55,20,0.2705479452054794,0.0414826240388885,0.5555555555555556,0.5,1964,1964,0.17,0.26063829787234044,0.0,0.4002568493150685,0.44447910168434185,0.3769868693849343,0.0,0.0,0.3453624564735676,0.0,0.0,0.6666666666666666,0.0,0.375,0.3333333333333333,0.41666666666666663,0.3333333333333333,0.6666666666666666,0.538821328344247,0.0,0.0,0.0,0.8011811023622047,0.0,0.0,0.0,0.5454545454545454,2008,180500,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0
56,160,0.010273972602739725,0.0062866624599780315,0.7777777777777777,0.5,1999,2000,0.28500000000000003,0.3452127659574468,0.0,0.13741438356164382,0.3025577043044292,0.22425708362128538,0.4158415841584158,0.0,0.4447610003165559,0.3333333333333333,0.0,0.6666666666666666,0.5,0.375,0.3333333333333333,0.41666666666666663,0.0,0.6666666666666666,0.4490177736202058,0.13418903150525086,0.0,0.0,0.0,0.0,0.0,0.0,0.6363636363636364,2009,172500,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1
